2097.649902,1
2109.830078,0
2109.100098,1
2115.300049,0
2113.909912,0
2110.879883,0
2105.22998,1
2115.76001,0
2107.719971,0
2098.540039,1
2100.909912,0
2072.25,1
2076.139893,0
2044.689941,0
2041.099976,1
2064.560059,0
2055.350098,1
2080.590088,0
2072.840088,1
2098.689941,0
2090.320068,1
2107.98999,0
2103.939941,0
2093.100098,0
2059.939941,0
2055.780029,1
2064.110107,1
2084.050049,0
2067.629883,0
2060.030029,1
2064.870117,1
2080.790039,0
2076.939941,1
2081.290039,1
2091.51001,1
2102.030029,0
2092.280029,1
2097.820068,1
2105.959961,0
2102.580078,0
2084.110107,1
2102.820068,0
2098.27002,1
2107.209961,1
2112.800049,1
2119.290039,0
2108.350098,1
2112.48999,0
2105.52002,0
2087.379883,1
2110.22998,1
2112.629883,0
2091.26001,0
2079.959961,1
2092.129883,1
2115.560059,0
2102.870117,0
2099.620117,1
2100.429932,1
2122.070068,0
2121.300049,1
2129.449951,0
2127.790039,0
2125.550049,1
2130.360107,0
2125.340088,0
2105.129883,1
2122.27002,0
2120.659912,0
2108.639893,1
2110.409912,1
2110.639893,1
2112.350098,0
2095.090088,0
2092.340088,0
2079.070068,1
2081.120117,1
2106.23999,1
2107.429932,0
2091.340088,0
2084.26001,1
2097.399902,1
2101.580078,1
2121.060059,0
2112.5,1
2123.159912,1
2123.649902,0
2109.959961,0
2102.620117,0
2098.629883,0
2061.189941,1
2067,1
2078.030029,0
2073.949951,0
2069.52002,1
2077.659912,0
2049.72998,1
2052.73999,1
2080.030029,1
2099.719971,1
2109.01001,1
2110.550049,1
2126.800049,1
2126.850098,1
2127.550049,0
2118.209961,0
2114.159912,0
2102.23999,0
2078.189941,0
2070.75,1
2094.699951,1
2106.780029,1
2111.600098,0
2104.48999,0
2097.679932,0
2095.27002,1
2100.75,0
2082.610107,0
2080.97998,1
2102.659912,0
2081.100098,1
2086.189941,0
2083.149902,1
2089.699951,1
2101.98999,0
2095.689941,0
2076.610107,0
2034.079956,0
1965.150024,0
1898.079956,0
1872.75,1
1942.77002,1
1986.060059,1
1986.72998,0
1970.089966,0
1916.52002,1
1950.790039,0
1947.76001,0
1927.300049,1
1971.449951,0
1941.589966,1
1951.449951,1
1963.060059,0
1955.099976,1
1978.02002,1
1995.329956,0
1989.660034,0
1960.839966,1
1961.390015,0
1943.23999,0
1934.810059,1
1935.930054,0
1929.180054,0
1881.900024,1
1887.140015,1
1919.650024,1
1921.77002,1
1954.329956,1
1986.630005,0
1982.339966,1
1994.01001,1
2013.72998,1
2015.650024,0
2015,0
2003.660034,0
1996.469971,1
2024.369995,1
2031.72998,1
2033.130005,1
2033.469971,0
2021.880005,1
2058.189941,1
2075.080078,0
2068.75,0
2066.47998,1
2088.350098,1
2090,0
2080.76001,1
2102.629883,1
2110.600098,0
2101.679932,0
2098.600098,0
2096.560059,0
2077.189941,1
2083.409912,0
2072.290039,0
2044.640015,0
2022.079956,1
2053.669922,0
2051.98999,1
2083.699951,0
2082.820068,1
2089.409912,0
2084.419922,1
2089.300049,0
2088.820068,1
2090.949951,0
2082.929932,1
2101.709961,0
2080.709961,0
2051.23999,1
2090.419922,0
2073.389893,0
2061.169922,0
2047.930054,0
2047.27002,0
2013.369995,1
2025.550049,1
2046.5,1
2073.76001,0
2040.810059,0
2010.27002,1
2023.150024,1
2042.199951,1
2063.52002,0
2057.77002,1
2060.540039,1
2077.340088,0
2060.590088,0
2038.199951,0
2013.780029,0
2011.709961,0
1985.319946,0
1945.969971,0
1926.119995,1
1927.829956,1
1940.339966,0
1891.680054,1
1916.680054,0
1888.660034,0
1876.180054,0
1861.459961,1
1877.400024,1
1906.280029,0
1878.790039,1
1902.52002,0
1885.219971,1
1894,1
1936.939941,0
1935.26001,0
1907.069946,1
1911.670044,1
1913.069946,0
1873.25,0
1848.459961,1
1857.099976,0
1847,0
1833.400024,1
1871.439941,1
1898.800049,1
1927.569946,0
1916.73999,1
1924.439941,1
1942.380005,0
1917.560059,1
1931.869995,1
1954.949951,0
1947.130005,0
1937.089966,1
1976.599976,1
1985.599976,1
1994.01001,1
1996.109985,1
1996.880005,0
1981.439941,1
1990.969971,1
1994.709961,1
2019.27002,0
2015.27002,0
2014.23999,1
2026.900024,1
2041.160034,1
2047.880005,1
2048.639893,0
2048.550049,0
2032.47998,1
2037.890015,0
2035.75,1
2058.27002,1
2063.77002,0
2056.620117,1
2073.189941,0
2062.5,0
2045.560059,1
2063.01001,0
2045.540039,1
2050.22998,0
2043.719971,1
2065.919922,1
2082.889893,1
2083.100098,0
2078.830078,1
2096.050049,1
2101.52002,1
2102.090088,0
2091.48999,0
2089.370117,1
2089.840088,1
2092.330078,0
2090.929932,0
2071.820068,0
2067.169922,1
2077.179932,0
2060.300049,0
2052.949951,0
2047.77002,1
2057.550049,1
2062.629883,1
2083.290039,0
2067.169922,0
2062.5,0
2046.530029,1
2065.040039,0
2044.380005,0
2044.209961,0
2041.880005,1
2052.22998,1
2052.649902,1
2078.929932,1
2091.439941,0
2090.060059,1
2100.129883,0
2093.939941,1
2097.709961,1
2104.070068,0
2100.830078,1
2110.179932,1
2112.709961,1
2115.649902,0
2109.570068,0
2091.75,0
2076.649902,1
2077.600098,0
2066.360107,1
2078.199951,0
2075.580078,1
2085.189941,1
2089.75,1
2092.800049,1
2103.810059,0
2031.449951,0
2006.670044,1
2042.689941,1
2073.169922,1
2099.340088,0
2095.050049,0
2084.429932,1
2100.419922,1
2106.969971,1
2131.719971,1
2139.5,1
2153.810059,1
2157.879883,1
2165.129883,0
2162.040039,1
2163.790039,1
2166.100098,1
2172.909912,0
2166.469971,1
2173.709961,0
2168.969971,1
2169.810059,0
2166.050049,1
2168.830078,1
2173.149902,0
2169.939941,0
2156.810059,1
2163.51001,1
2168.790039,1
2183.76001,0
2182.23999,1
2182.810059,0
2177.969971,1
2183.73999,1
2186.080078,1
2186.23999,0
2177.840088,1
2181.899902,1
2184.23999,0
2181.580078,1
2187.810059,0
2185.090088,0
2173.290039,1
2175.100098,0
2170.189941,1
2179.449951,0
2173.560059,0
2171.330078,1
2177.48999,1
2181.610107,1
2185.169922,0
2182.76001,0
2169.080078,0
2120.860107,1
2150.469971,0
2127.860107,0
2125.360107,1
2146.47998,0
2143.98999,1
2145.939941,0
2144.580078,1
2170.939941,1
2173.290039,0
2158.540039,0
2146.040039,1
2161.850098,1
2168.899902,0
2156.51001,1
2164.330078,0
2163.370117,0
2155.149902,1
2158.219971,1
2164.189941,0
2160.389893,1
2161.350098,0
2137.669922,0
2130.26001,1
2139.679932,0
2132.949951,1
2138.310059,1
2140.810059,1
2142.51001,0
2139.429932,1
2148.5,1
2149.719971,0
2136.969971,1
2144.060059,0
2132.22998,0
2129.780029,0
2128.679932,0
2109.429932,0
2098.800049,0
2083.790039,1
2100.590088,1
2129.919922,1
2131.560059,1
2167.48999,0
2162.709961,1
2165.639893,1
2168.290039,1
2177.530029,1
2178.610107,1
2186.850098,0
2186.429932,1
2201.560059,0
2198.550049,1
2206.27002,1
2210.209961,0
2200.76001,1
2204.969971,0
2200.169922,0
2191.120117,1
2200.649902,1
2207.26001,1
2210.719971,1
2241.129883,1
2249.72998,1
2258.830078,1
2263.320068,1
2268.350098,0
2253.77002,1
2266.810059,0
2259.23999,1
2266.5,1
2270.540039,0
2262.929932,0
2260.25,1
2266.22998,1
2270.22998,0
2249.5,1
2251.610107,0
2251.570068,1
2261.600098,1
2268.179932,1
2271.139893,1
2273.590088,0
2269.719971,0
2268.600098,1
2271.139893,1
2272.73999,0
2269.139893,1
2269.139893,1
2271.899902,0
2269.959961,0
2267.780029,1
2267.879883,1
2288.879883,1
2298.629883,1
2299.02002,0
2286.01001,0
2274.02002,1
2285.590088,0
2276.689941,1
2288.540039,1
2294.280029,1
2295.870117,0
2289.550049,1
2296.699951,1
2312.27002,1
2321.719971,1
2326.120117,1
2335.580078,1
2349.639893,0
2343.01001,1
2354.909912,1
2361.110107,1
2367.5,0
2355.72998,1
2365.22998,1
2366.080078,1
2380.129883,1
2394.75,0
2380.919922,0
2375.22998,0
2370.73999,0
2369.810059,0
2363.48999,1
2372.52002,0
2371.560059,0
2368.550049,1
2370.340088,1
2387.709961,0
2383.709961,0
2378.23999,1
2379.320068,0
2343,1
2345.969971,1
2350.419922,0
2329.110107,1
2339.790039,1
2356.540039,1
2361.310059,1
2364.820068,0
2362.340088,0
2354.76001,1
2366.590088,0
2353.790039,1
2356.590088,1
2357.159912,0
2353.919922,0
2352.149902,0
2341.97998,0
2332.620117,1
2342.530029,1
2346.790039,0
2342.689941,1
2354.73999,1
2370.330078,1
2381.51001,1
2388.97998,1
2389.699951,1
2393.679932,0
2388.5,1
2391.050049,0
2386.5,1
2389.790039,1
2392.370117,1
2399.939941,1
2401.580078,0
2396.790039,0
2394.840088,0
2392.439941,1
2393.97998,1
2404.550049,0
2382.949951,0
2354.689941,1
2371.370117,1
2387.209961,1
2397.040039,1
2401.409912,1
2409.540039,1
2414.5,0
2411.669922,1
2415.629883,1
2415.649902,1
2431.280029,1
2437.830078,0
2431.919922,1
2432.030029,1
2434.27002,1
2436.389893,0
2425.879883,1
2434.149902,1
2443.75,0
2424.139893,1
2431.23999,1
2442.550049,1
2450.659912,0
2439.310059,0
2437.399902,0
2434.649902,1
2443.320068,0
2436.340088,0
2428.699951,1
2442.379883,0
2429.199951,1
2431.389893,0
2430.780029,0
2423.439941,0
2413.52002,1
2424.51001,1
2427.350098,1
2435.75,1
2444.98999,1
2449.159912,1
2459.5,0
2455.879883,1
2463.850098,1
2475.560059,0
2467.399902,1
2472.040039,1
2477.879883,1
2479.969971,1
2482.76001,0
2469.120117,1
2475.939941,1
2477.100098,1
2480.379883,0
2476.030029,1
2476.879883,1
2477.139893,1
2478.350098,0
2465.350098,1
2465.379883,0
2441.040039,1
2454.959961,1
2468.659912,0
2468.629883,0
2462.949951,0
2427.639893,0
2425.5,1
2433.75,1
2444.879883,1
2447.909912,0
2444.719971,1
2447.350098,0
2431.939941,1
2446.060059,1
2462.649902,1
2474.419922,0
2470.350098,0
2463.830078,1
2468.060059,0
2462.25,1
2474.52002,1
2491.939941,1
2493.889893,1
2494.560059,1
2495.669922,1
2502.51001,1
2506.290039,1
2506.840088,1
2507.159912,0
2497.26001,1
2499.389893,1
2501.040039,1
2503.300049,1
2503.409912,1
2509.959961,1
2521.199951,1
2530.340088,1
2533.47998,1
2540.860107,1
2547.439941,1
2551.389893,0
2549.98999,1
2550.620117,1
2552.879883,1
2555.659912,0
2555.570068,1
2557.169922,1
2562.870117,0
2553.389893,1
2567.560059,1
2578.080078,0
2568.659912,0
2566.52002,0
2560.080078,1
2570.26001,1
2577.75,0
2575.98999,1
2583.209961,0
2579.459961,1
2581.929932,1
2587.469971,1
2592.110107,0
2588.709961,0
2584,0
2580.179932,0
2576.530029,1
2577.75,0
2569.449951,1
2572.949951,1
2582.939941,0
2579.48999,1
2589.169922,1
2600.310059,1
2600.419922,1
2602.659912,1
2605.939941,1
2627.820068,1
2633.929932,1
2645.100098,1
2657.189941,0
2639.780029,0
2626.23999,1
2628.379883,1
2646.209961,1
2652.189941,1
2661.72998,1
2667.590088,0
2665.870117,0
2660.629883,1
2685.919922,1
2692.709961,0
2688.179932,0
2683.02002,1
2684.219971,0
2679.090088,1
2682.100098,1
2686.100098,1
2689.149902,0
2683.72998,1
2697.850098,1
2719.310059,1
2731.330078,1
2742.669922,1
2751.149902,0
2745.550049,1
2752.969971,1
2770.179932,1
2798.959961,0
2784.98999,1
2802.399902,1
2802.600098,1
2809.159912,1
2835.050049,1
2845.419922,1
2846.23999,1
2847.47998,1
2867.22998,0
2832.73999,0
2832.409912,0
2816.449951,0
2808.919922,0
2741.060059,0
2614.780029,1
2690.949951,0
2685.01001,0
2601.780029,1
2636.75,1
2646.27002,1
2651.209961,1
2713.459961,1
2727.139893,0
2722.98999,0
2720.530029,0
2710.419922,1
2715.800049,1
2757.370117,1
2780.449951,0
2753.780029,0
2715.219971,0
2658.889893,1
2681.060059,1
2730.179932,0
2710.179932,1
2732.75,1
2752.909912,1
2790.540039,1
2792.310059,0
2774.060059,0
2754.27002,0
2750.570068,0
2741.379883,0
2715.050049,0
2714.98999,0
2691.360107,0
2646.709961,0
2619.350098,1
2667.570068,0
2611.300049,1
2614.409912,1
2633.449951,0
2592.169922,0
2584.040039,1
2657.360107,0
2645.820068,0
2617.179932,1
2638.409912,1
2643.889893,1
2653.830078,1
2676.899902,0
2670.100098,1
2692.73999,1
2710.110107,0
2701.159912,0
2692.560059,0
2675.399902,1
2680.800049,0
2634.919922,1
2651.649902,1
2675.469971,1
2682.51001,0
2642.959961,1
2654.23999,0
2628.080078,0
2621.449951,1
2680.340088,0
2670.26001,1
2678.120117,1
2705.02002,1
2722.699951,1
2738.469971,0
2718.590088,0
2712.620117,1
2719.709961,0
2717.350098,1
2735.389893,1
2738.340088,0
2713.97998,1
2730.939941,0
2723.600098,0
2705.110107,0
2702.429932,1
2720.97998,0
2718.699951,1
2741.669922,1
2748.459961,1
2753.25,1
2774.840088,0
2765.840088,1
2780.179932,1
2785.600098,1
2787.939941,0
2783.209961,0
2777.780029,0
2765.790039,0
2752.01001,1
2769.72998,0
2769.280029,0
2760.790039,0
2742.939941,0
2722.120117,1
2728.449951,0
2698.689941,1
2727.129883,0
2704.949951,1
2733.27002,0
2724.189941,1
2737.679932,1
2775.620117,1
2788.560059,0
2779.820068,1
2783.139893,1
2796.929932,1
2797.360107,0
2789.340088,1
2811.350098,0
2809.370117,0
2804.550049,0
2799.169922,1
2820.679932,0
2817.72998,1
2835.48999,1
2842.350098,0
2819,0
2809.72998,1
2821.169922,0
2800.47998,1
2829.620117,1
2840.290039,1
2855.919922,1
2856.790039,1
2857.189941,0
2838.899902,0
2835.459961,0
2827.879883,1
2827.949951,1
2831.439941,1
2838.320068,1
2853.929932,1
2861.51001,0
2860.98999,0
2860.290039,1
2862.350098,1
2884.689941,1
2901.449951,0
2900.620117,1
2908.939941,0
2898.370117,0
2896.959961,0
2891.590088,0
2888.639893,0
2868.26001,1
2881.389893,0
2871.570068,1
2888.290039,1
2896.850098,1
2906.379883,0
2903.830078,0
2890.73999,1
2906.600098,1
2919.72998,1
2936.76001,0
2921.830078,0
2921.75,0
2916.97998,0
2911.649902,0
2910.030029,1
2926.290039,0
2923.800049,1
2931.689941,0
2919.350098,0
2902.540039,0
2877.530029,1
2882.51001,0
2873.899902,0
2776.870117,0
2770.540039,0
2763.830078,1
2767.050049,1
2811.669922,0
2802,0
2775.659912,0
2773.939941,0
2721.030029,1
2737.870117,0
2674.879883,0
2667.860107,1
2682.649902,0
2640.679932,1
2705.600098,1
2717.580078,1
2745.449951,0
2726.370117,1
2738.399902,1
2774.129883,1
2806.379883,0
2794.100098,0
2773.929932,0
2730.050049,1
2737.899902,0
2693.52002,1
2718.540039,1
2730.73999,0
2654.600098,1
2657.73999,0
2633.360107,1
2649.969971,1
2663.75,1
2691.449951,1
2736.969971,1
2737.76001,1
2790.5,0
2782.429932,0
2663.51001,1
2691.26001,0
2630.860107,1
2664.439941,0
2658.22998,1
2658.699951,0
2629.679932,0
2590.75,0
2559.899902,0
2547.050049,0
2496.77002,0
2465.379883,0
2400.560059,0
2363.120117,1
2442.5,1
2498.77002,1
2498.939941,0
2476.959961,1
2491.919922,0
2474.330078,1
2535.610107,1
2568.110107,1
2580,0
2573.51001,1
2588.110107,0
2580.310059,1
2585.100098,1
2614.75,0
2609.280029,1
2651.27002,1
2657.879883,0
2643.47998,0
2638.840088,1
2657.439941,0

